,id,created_at,updated_at,timestamp,sensor_id,sensor_value,isanalyzed,count,time_since_boot,status_bin
1070,4816553,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:46:55.771395+00,45601,0,t,3892,-1630236950,1111111111011111
1071,4816563,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:47:06.167763+00,45601,1,t,3893,-1630226554,1111111111111111
1072,4816576,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:47:31.595155+00,11-0,0,t,3894,-1630201126,1111111111111110
1073,4816585,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:47:45.542186+00,11-0,1,t,3895,-1630187179,1111111111111111
1082,4816699,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:49:04.033893+00,45599,0,t,3896,-1630108688,1111111111110111
1083,4816715,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:49:14.350254+00,45599,1,t,3897,-1630098372,1111111111111111
1084,4817279,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:54:45.686957+00,45600,0,t,3898,-1629767035,1111111111101111
1085,4817327,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:54:55.120351+00,45600,1,t,3899,-1629757602,1111111111111111
1088,4817337,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:55:17.959237+00,45598,0,t,3900,-1629734763,1111111111111011
1095,4817457,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:56:09.647842+00,45601,0,t,3901,-1629683074,1111111111011011
1096,4817475,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:56:19.976308+00,45601,1,t,3902,-1629672746,1111111111111011
1097,4817480,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:56:21.744149+00,45598,1,t,3903,-1629670978,1111111111111111
1098,4817482,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:56:44.638078+00,45598,0,t,3904,-1629648084,1111111111111011
1103,4817530,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:57:07.296732+00,45598,1,t,3905,-1629625426,1111111111111111
1112,4817670,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:58:46.223775+00,45598,0,t,3906,-1629526499,1111111111111011
1113,4817696,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 00:59:23.815418+00,45598,1,t,3907,-1629488907,1111111111111111
1118,4817768,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:00:43.648351+00,45598,0,t,3908,-1629409074,1111111111111011
1119,4817798,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:01:00.84669+00,45600,0,t,3909,-1629391876,1111111111101011
1120,4817863,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:01:19.58631+00,45600,1,t,3910,-1629373136,1111111111111011
1125,4817925,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:02:07.983825+00,45598,1,t,3911,-1629324739,1111111111111111
1130,4817957,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:03:26.198262+00,11-0,0,t,3912,-1629246525,1111111111111110
1131,4817966,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:03:44.062953+00,11-0,1,t,3913,-1629228660,1111111111111111
1136,4818454,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:09:34.706111+00,45598,0,t,3914,-1628878017,1111111111111011
1137,4818466,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:09:54.583035+00,45598,1,t,3915,-1628858140,1111111111111111
1146,4818802,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:14:09.449225+00,45599,0,t,3916,-1628603274,1111111111110111
1147,4818806,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:14:19.866652+00,45599,1,t,3917,-1628592857,1111111111111111
1148,4820962,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:49:01.487173+00,11-0,0,t,3918,-1626511239,1111111111111110
1149,4820983,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:49:33.117901+00,11-0,1,t,3919,-1626479609,1111111111111111
1150,4821001,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:49:53.0386+00,45598,0,t,3920,-1626459688,1111111111111011
1157,4821083,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:50:13.783563+00,45600,0,t,3921,-1626438943,1111111111101011
1158,4821084,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:50:31.549225+00,45598,1,t,3922,-1626421177,1111111111101111
1162,4821106,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:51:00.603424+00,11-0,0,t,3923,-1626392123,1111111111101110
1164,4821121,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:51:18.204125+00,45600,1,t,3924,-1626374523,1111111111111110
1169,4821159,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:52:05.455392+00,11-0,1,t,3925,-1626327271,1111111111111111
1170,4821168,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:52:22.028047+00,45600,0,t,3926,-1626310699,1111111111101111
1175,4821274,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:52:50.701752+00,45600,1,t,3927,-1626282025,1111111111111111
1180,4821387,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:53:56.438558+00,45600,0,t,3928,-1626216289,1111111111101111
1181,4821441,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:54:16.066217+00,45600,1,t,3929,-1626196661,1111111111111111
1182,4821442,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:54:17.490642+00,11-0,0,t,3930,-1626195236,1111111111111110
1187,4821481,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:55:06.107308+00,11-0,1,t,3931,-1626146620,1111111111111111
1192,4821512,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:55:55.830135+00,45600,0,t,3932,-1626096897,1111111111101111
1193,4821517,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:56:35.762961+00,45600,1,t,3933,-1626056964,1111111111111111
1198,4821555,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:58:03.137613+00,45600,0,t,3934,-1625969590,1111111111101111
1199,4821572,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 01:58:22.244807+00,45600,1,t,3935,-1625950483,1111111111111111
1208,4824084,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 02:35:06.106661+00,45599,0,t,3936,-1623746624,1111111111110111
1209,4824086,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 02:35:16.349949+00,45599,1,t,3937,-1623736381,1111111111111111
1210,4829913,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 03:56:09.9266+00,45598,0,t,3938,-1618882811,1111111111111011
1215,4831490,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:36:19.043209+00,45598,1,t,3940,-1616473698,1111111111101111
1216,4831491,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:36:19.043209+00,45600,0,t,3940,-1616473698,1111111111101111
1217,4831526,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:36:50.868217+00,11-0,0,t,3941,-1616441873,1111111111101110
1218,4831534,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:36:58.106494+00,45600,1,t,3942,-1616434635,1111111111111110
1223,4831606,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:37:46.775256+00,11-0,1,t,3943,-1616385966,1111111111111111
1228,4831654,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:39:13.049655+00,45598,0,t,3944,-1616299692,1111111111111011
1229,4831658,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:39:30.925373+00,45598,1,t,3945,-1616281816,1111111111111111
1236,4831705,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:41:06.03073+00,11-0,0,t,3946,-1616186711,1111111111111110
1237,4831713,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:41:23.242941+00,45600,0,t,3947,-1616169499,1111111111101110
1238,4831714,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:41:23.286519+00,11-0,1,t,3948,-1616169487,1111111111101111
1243,4831733,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:42:12.951763+00,45600,1,t,3949,-1616119790,1111111111111111
1248,4831765,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:43:54.268281+00,45598,0,t,3950,-1616018474,1111111111111011
1249,4831767,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:44:13.356386+00,45598,1,t,3951,-1615999386,1111111111111111
1250,4831784,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:44:27.656598+00,11-0,0,t,3952,-1615985085,1111111111111110
1255,4831845,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:45:05.426495+00,11-0,1,t,3953,-1615947316,1111111111111111
1264,4831941,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:46:55.578755+00,45599,0,t,3954,-1615837163,1111111111110111
1265,4831942,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:46:59.270446+00,45600,0,t,3955,-1615833472,1111111111100111
1266,4831943,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:47:00.932211+00,45599,1,t,3956,-1615831810,1111111111101111
1267,4831944,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:47:08.73706+00,45600,1,t,3957,-1615824005,1111111111111111
1281,4832507,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:53:06.794548+00,45601,0,t,3958,-1615465948,1111111111011111
1284,4832522,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:53:17.229928+00,45601,1,t,3959,-1615455513,1111111111111111
1286,4832546,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:53:54.27016+00,45599,0,t,3960,-1615418473,1111111111110111
1287,4832565,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:54:04.518365+00,45599,1,t,3961,-1615408224,1111111111111111
1294,4832698,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:54:41.837819+00,45597,0,t,3962,-1615370905,1111111111111101
1295,4832708,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:54:52.001928+00,45597,1,t,3963,-1615360741,1111111111111111
1298,4832765,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:55:35.861925+00,45601,0,t,3964,-1615316881,1111111111011111
1302,4832769,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:55:46.272294+00,45601,1,t,3965,-1615306471,1111111111111111
1306,4832788,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:56:26.636688+00,45599,0,t,3966,-1615266106,1111111111110111
1307,4832794,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:56:36.909931+00,45599,1,t,3967,-1615255833,1111111111111111
1313,4832855,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:57:11.093204+00,45597,0,t,3968,-1615221650,1111111111111101
1314,4832864,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:57:21.223436+00,45597,1,t,3969,-1615211520,1111111111111111
1316,4833083,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:58:03.603783+00,45599,0,t,3970,-1615169139,1111111111110111
1317,4833084,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:58:13.861132+00,45599,1,t,3971,-1615158882,1111111111111111
1318,4834267,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 05:14:10.87949+00,11-0,0,t,3972,-1614201865,1111111111111110
1319,4834303,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 05:14:42.890594+00,11-0,1,t,3973,-1614169854,1111111111111111
1324,4872467,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:21:06.415742+00,45600,0,t,3974,-1548986430,1111111111101111
1325,4872477,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:21:24.001315+00,11-0,0,t,3975,-1548968844,1111111111101110
1326,4872487,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:21:26.502891+00,45600,1,t,3976,-1548966343,1111111111111110
1333,4872572,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:22:05.640105+00,45600,0,t,3977,-1548927205,1111111111101110
1336,4872577,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:22:12.18554+00,11-0,1,t,3978,-1548920660,1111111111101111
1341,4872606,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:23:00.309918+00,45600,1,t,3979,-1548872536,1111111111111111
1346,4872670,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:24:05.148667+00,45600,0,t,3980,-1548807697,1111111111101111
1347,4872693,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:25:05.188921+00,45600,1,t,3981,-1548747657,1111111111111111
1348,4872775,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:25:26.378133+00,11-0,0,t,3982,-1548726468,1111111111111110
1353,4872809,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:26:35.444315+00,45600,0,t,3983,-1548657402,1111111111101110
1362,4872900,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:27:49.703625+00,45597,0,t,3984,-1548583142,1111111111101100
1363,4872910,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:28:00.331252+00,45597,1,t,3985,-1548572515,1111111111101110
1364,4872911,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:28:01.435427+00,45600,1,t,3986,-1548571411,1111111111111110
1370,4872989,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:28:33.354419+00,45600,0,t,3987,-1548539492,1111111111101110
1374,4872993,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:29:13.787829+00,45601,0,t,3988,-1548499058,1111111111001110
1375,4872994,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:29:23.905894+00,45600,1,t,3989,-1548488940,1111111111011110
1376,4872995,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:29:24.040991+00,45601,1,t,3990,-1548488805,1111111111111110
1381,4873182,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:32:14.039457+00,45600,0,t,3991,-1548318807,1111111111101110
1382,4873183,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:32:34.271519+00,45600,1,t,3992,-1548298575,1111111111111110
1393,4873269,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:34:06.090528+00,45599,0,t,3993,-1548206756,1111111111110110
1394,4873288,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:34:16.413913+00,45599,1,t,3994,-1548196433,1111111111111110
1395,4873337,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:35:13.913568+00,45600,0,t,3995,-1548138933,1111111111101110
1400,4873410,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:36:13.809549+00,45597,0,t,3996,-1548079037,1111111111101100
1401,4873411,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:36:23.965726+00,45597,1,t,3997,-1548068881,1111111111101110
1402,4873412,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:36:25.633317+00,45600,1,t,3998,-1548067213,1111111111111110
1411,4873485,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:37:39.616448+00,45599,0,t,3999,-1547993230,1111111111110110
1412,4873502,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:37:49.939841+00,45599,1,t,4000,-1547982907,1111111111111110
1413,4873506,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:37:51.624486+00,11-0,1,t,4001,-1547981222,1111111111111111
1414,4873528,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:38:14.672599+00,11-0,0,t,4002,-1547958174,1111111111111110
1419,4873586,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:38:39.049944+00,11-0,1,t,4003,-1547933797,1111111111111111
1428,4873708,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:46.738633+00,45597,0,t,4004,-1547866108,1111111111111101
1429,4873714,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:57.105108+00,45597,1,t,4005,-1547855742,1111111111111111
1434,4873765,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:40:47.027096+00,45601,0,t,4006,-1547805820,1111111111011111
1435,4873766,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:40:57.448525+00,45601,1,t,4007,-1547795399,1111111111111111
1440,4873986,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:43:24.166454+00,45597,0,t,4008,-1547648681,1111111111111101
1441,4873987,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:43:34.418722+00,45597,1,t,4009,-1547638429,1111111111111111
1442,4874024,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:44:13.121688+00,11-0,0,t,4010,-1547599726,1111111111111110
1443,4874031,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:44:23.597009+00,11-0,1,t,4011,-1547589250,1111111111111111
1444,4874040,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:44:32.114535+00,45600,0,t,4012,-1547580733,1111111111101111
1449,4874107,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:45:31.927436+00,45600,1,t,4013,-1547520920,1111111111111111
1458,4874153,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:46:30.276824+00,11-0,0,t,4014,-1547462571,1111111111111110
1459,4874211,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:46:47.520128+00,11-0,1,t,4015,-1547445328,1111111111111111
1460,4874218,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:46:55.724397+00,45598,0,t,4016,-1547437123,1111111111111011
1468,4874307,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:47:36.08477+00,45598,1,t,4017,-1547396763,1111111111111111
1474,4874421,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:48:42.809626+00,45597,0,t,4018,-1547330038,1111111111111101
1475,4874437,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:48:53.076878+00,45597,1,t,4019,-1547319771,1111111111111111
1476,4874496,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:49:34.714629+00,45600,0,t,4020,-1547278133,1111111111101111
1477,4874503,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:49:46.740659+00,45600,1,t,4021,-1547266107,1111111111111111
1478,4874504,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:49:48.642592+00,45598,0,t,4022,-1547264205,1111111111111011
1489,4874589,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:50:59.504444+00,45601,0,t,4023,-1547193344,1111111111011011
1490,4874597,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:51:09.810789+00,45601,1,t,4024,-1547183037,1111111111111011
1491,4874598,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:51:11.582632+00,45598,1,t,4025,-1547181265,1111111111111111
1492,4874680,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:51:34.544581+00,45598,0,t,4026,-1547158304,1111111111111011
1497,4874785,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:13.820954+00,45598,1,t,4027,-1547119027,1111111111111111
1506,4874824,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:56.959073+00,11-0,0,t,4028,-1547075889,1111111111111110
1507,4874868,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:53:21.778957+00,45601,0,t,4029,-1547051069,1111111111011110
1508,4874875,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:53:32.127289+00,45601,1,t,4030,-1547040721,1111111111111110
1512,4874987,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:55:12.242598+00,45598,0,t,4031,-1546940606,1111111111111010
1514,4874996,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:55:43.019311+00,45597,0,t,4032,-1546909829,1111111111111000
1515,4874997,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:55:52.460904+00,45598,1,t,4033,-1546900388,1111111111111100
1516,4874998,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:55:53.248727+00,45597,1,t,4034,-1546899600,1111111111111110
1521,4875095,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:56:41.455973+00,11-0,1,t,4035,-1546851393,1111111111111111
1522,4875106,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:56:59.079573+00,45600,0,t,4036,-1546833769,1111111111101111
1523,4875107,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:57:04.497049+00,11-0,0,t,4037,-1546828352,1111111111101110
1528,4875167,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:57:29.495109+00,45600,1,t,4038,-1546803354,1111111111111110
1532,4875240,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:08.320985+00,45600,0,t,4039,-1546764528,1111111111101110
1534,4875243,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:16.664299+00,11-0,1,t,4040,-1546756184,1111111111101111
1536,4875302,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:39.731482+00,11-0,0,t,4041,-1546733117,1111111111101110
1544,4875377,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:59:36.145002+00,45597,0,t,4042,-1546676704,1111111111101100
1547,4875380,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:59:46.420139+00,45597,1,t,4043,-1546666429,1111111111101110
1549,4875384,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:59:47.935827+00,45600,1,t,4044,-1546664913,1111111111111110
1550,4875404,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:00:13.24907+00,45600,0,t,4045,-1546639600,1111111111101110
1554,4875433,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:00:29.003819+00,45598,0,t,4046,-1546623845,1111111111101010
1556,4875445,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:00:35.301181+00,11-0,1,t,4047,-1546617548,1111111111101011
1559,4875449,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:00:58.405288+00,11-0,0,t,4048,-1546594444,1111111111101010
1565,4875529,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:01:47.356379+00,45601,0,t,4049,-1546545493,1111111111001010
1566,4875588,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:01:57.639678+00,45601,1,t,4050,-1546535209,1111111111101010
1569,4875626,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:02:37.556541+00,45597,0,t,4051,-1546495293,1111111111101000
1570,4875658,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:02:47.812842+00,11-0,1,t,4052,-1546485036,1111111111101001
1571,4875659,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:02:47.854487+00,45597,1,t,4053,-1546485034,1111111111101011
1579,4875713,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:03:34.57168+00,45600,1,t,4054,-1546438277,1111111111111011
1585,4875855,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:04:47.575838+00,45601,0,t,4055,-1546365273,1111111111011011
1586,4875861,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:04:57.88919+00,45601,1,t,4056,-1546354960,1111111111111011
